TOP.62221342.00021611	START
TOP.62221342.00021611	user_options->spin_damp	0
TOP.62221342.00021611	user_options->status	0
TOP.62221342.00021611	user_options->status_json	0
TOP.62221342.00021611	user_options->status_timer	10
TOP.62221342.00021611	user_options->stdout_flag	0
TOP.62221342.00021611	user_options->usage	0
TOP.62221342.00021611	user_options->username	0
TOP.62221342.00021611	user_options->veracrypt_pim_start	485
TOP.62221342.00021611	user_options->veracrypt_pim_stop	485
TOP.62221342.00021611	user_options->version	0
TOP.62221342.00021611	user_options->workload_profile	2
TOP.62221342.00021611	user_options->brain_client	0
TOP.62221342.00021611	user_options->brain_client_features	2
TOP.62221342.00021611	user_options->brain_server	0
TOP.62221342.00021611	user_options->brain_server_timer	300
TOP.62221342.00021611	user_options->brain_port	6863
TOP.62221342.00021611	user_options->brain_session	0
TOP.62221342.00021611	hashes->hashfile	example0.hash
TOP.62221342.00021611	hashes->hashlist_mode	5
TOP.62221342.00021611	hashes->hashlist_format	0
TOP.62221342.00021611	hashes->hashes_cnt	0
TOP.62221342.00021611	hashes->digests_cnt	6494
TOP.62221342.00021611	hashes->digests_done	0
TOP.62221342.00021611	hashes->salts_cnt	1
TOP.62221342.00021611	hashes->salts_done	0
TOP.62221342.00021611	SUB.62221348.0008be22	START
TOP.62221342.00021611	SUB.62221348.0008be22	straight_ctx->dict	example.dict
TOP.62221342.00021611	SUB.62221348.0008be22	mask_ctx->mask	?l?l?l?l
TOP.62221342.00021611	SUB.62221348.0008be22	runtime_start	1646400329
TOP.62221342.00021611	SUB.62221348.0008be22	runtime_stop	1646400342
TOP.62221342.00021611	SUB.62221348.0008be22	status-after-work	5
TOP.62221342.00021611	SUB.62221348.0008be22	STOP
TOP.62221342.00021611	proc_start	1646400322
TOP.62221342.00021611	proc_stop	1646400343
TOP.62221342.00021611	STOP
TOP.623129ed.0001de61	START
TOP.623129ed.0001de61	folder_config->cwd	G:\TFG-CODIGO\maskcat\hashcat
TOP.623129ed.0001de61	folder_config->install_dir	.
TOP.623129ed.0001de61	folder_config->profile_dir	.
TOP.623129ed.0001de61	folder_config->session_dir	.
TOP.623129ed.0001de61	folder_config->shared_dir	.
TOP.623129ed.0001de61	user_options->encoding_from	utf-8
TOP.623129ed.0001de61	user_options->encoding_to	utf-8
TOP.623129ed.0001de61	user_options->rule_buf_l	:
TOP.623129ed.0001de61	user_options->rule_buf_r	:
TOP.623129ed.0001de61	user_options->session	hashcat
TOP.623129ed.0001de61	user_options->separator	:
TOP.623129ed.0001de61	user_options->limit	0
TOP.623129ed.0001de61	user_options->skip	0
TOP.623129ed.0001de61	user_options->attack_mode	7
TOP.623129ed.0001de61	user_options->benchmark	0
TOP.623129ed.0001de61	user_options->benchmark_all	0
TOP.623129ed.0001de61	user_options->bitmap_max	18
TOP.623129ed.0001de61	user_options->bitmap_min	16
TOP.623129ed.0001de61	user_options->debug_mode	0
TOP.623129ed.0001de61	user_options->hash_info	0
TOP.623129ed.0001de61	user_options->force	0
TOP.623129ed.0001de61	user_options->hwmon_disable	0
TOP.623129ed.0001de61	user_options->hwmon_temp_abort	90
TOP.623129ed.0001de61	user_options->hash_mode	0
TOP.623129ed.0001de61	user_options->hex_charset	0
TOP.623129ed.0001de61	user_options->hex_salt	0
TOP.623129ed.0001de61	user_options->hex_wordlist	0
TOP.623129ed.0001de61	user_options->hook_threads	8
TOP.623129ed.0001de61	user_options->identify	0
TOP.623129ed.0001de61	user_options->increment	0
TOP.623129ed.0001de61	user_options->increment_max	256
TOP.623129ed.0001de61	user_options->increment_min	1
TOP.623129ed.0001de61	user_options->keep_guessing	0
TOP.623129ed.0001de61	user_options->kernel_accel	0
TOP.623129ed.0001de61	user_options->kernel_loops	0
TOP.623129ed.0001de61	user_options->kernel_threads	0
TOP.623129ed.0001de61	user_options->keyspace	0
TOP.623129ed.0001de61	user_options->left	0
TOP.623129ed.0001de61	user_options->logfile_disable	0
TOP.623129ed.0001de61	user_options->loopback	0
TOP.623129ed.0001de61	user_options->machine_readable	0
TOP.623129ed.0001de61	user_options->markov_classic	0
TOP.623129ed.0001de61	user_options->markov_disable	0
TOP.623129ed.0001de61	user_options->markov_inverse	0
TOP.623129ed.0001de61	user_options->markov_threshold	32
TOP.623129ed.0001de61	user_options->multiply_accel_disable	0
TOP.623129ed.0001de61	user_options->backend_info	0
TOP.623129ed.0001de61	user_options->backend_vector_width	0
TOP.623129ed.0001de61	user_options->optimized_kernel_enable	0
TOP.623129ed.0001de61	user_options->outfile_autohex	1
TOP.623129ed.0001de61	user_options->outfile_check_timer	5
TOP.623129ed.0001de61	user_options->outfile_format	3
TOP.623129ed.0001de61	user_options->wordlist_autohex_disable	0
TOP.623129ed.0001de61	user_options->potfile_disable	0
TOP.623129ed.0001de61	user_options->progress_only	0
TOP.623129ed.0001de61	user_options->quiet	0
TOP.623129ed.0001de61	user_options->remove	0
TOP.623129ed.0001de61	user_options->remove_timer	60
TOP.623129ed.0001de61	user_options->restore	0
TOP.623129ed.0001de61	user_options->restore_disable	0
TOP.623129ed.0001de61	user_options->restore_timer	60
TOP.623129ed.0001de61	user_options->rp_files_cnt	0
TOP.623129ed.0001de61	user_options->rp_gen	0
TOP.623129ed.0001de61	user_options->rp_gen_func_max	4
TOP.623129ed.0001de61	user_options->rp_gen_func_min	1
TOP.623129ed.0001de61	user_options->rp_gen_seed	0
TOP.623129ed.0001de61	user_options->runtime	0
TOP.623129ed.0001de61	user_options->scrypt_tmto	0
TOP.623129ed.0001de61	user_options->segment_size	33554432
TOP.623129ed.0001de61	user_options->self_test_disable	0
TOP.623129ed.0001de61	user_options->slow_candidates	0
TOP.623129ed.0001de61	user_options->show	0
TOP.623129ed.0001de61	user_options->speed_only	0
TOP.623129ed.0001de61	user_options->spin_damp	0
TOP.623129ed.0001de61	user_options->status	0
TOP.623129ed.0001de61	user_options->status_json	0
TOP.623129ed.0001de61	user_options->status_timer	10
TOP.623129ed.0001de61	user_options->stdout_flag	0
TOP.623129ed.0001de61	user_options->usage	0
TOP.623129ed.0001de61	user_options->username	0
TOP.623129ed.0001de61	user_options->veracrypt_pim_start	485
TOP.623129ed.0001de61	user_options->veracrypt_pim_stop	485
TOP.623129ed.0001de61	user_options->version	0
TOP.623129ed.0001de61	user_options->workload_profile	2
TOP.623129ed.0001de61	user_options->brain_client	0
TOP.623129ed.0001de61	user_options->brain_client_features	2
TOP.623129ed.0001de61	user_options->brain_server	0
TOP.623129ed.0001de61	user_options->brain_server_timer	300
TOP.623129ed.0001de61	user_options->brain_port	6863
TOP.623129ed.0001de61	user_options->brain_session	0
TOP.623129ed.0001de61	hashes->hashfile	example0.hash
TOP.623129ed.0001de61	hashes->hashlist_mode	5
TOP.623129ed.0001de61	hashes->hashlist_format	0
TOP.623129ed.0001de61	hashes->hashes_cnt	0
TOP.623129ed.0001de61	hashes->digests_cnt	6494
TOP.623129ed.0001de61	hashes->digests_done	1359
TOP.623129ed.0001de61	hashes->salts_cnt	1
TOP.623129ed.0001de61	hashes->salts_done	0
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	START
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	straight_ctx->dict	example.dict
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	mask_ctx->mask	?a?a?a?a
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	runtime_start	1647389166
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	runtime_stop	1647389182
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	status-after-work	5
TOP.623129ed.0001de61	SUB.623129ed.000cc1b6	STOP
TOP.623129ed.0001de61	proc_start	1647389165
TOP.623129ed.0001de61	proc_stop	1647389183
TOP.623129ed.0001de61	STOP
TOP.62312a5c.000e62aa	START
TOP.62312a5c.000e62aa	folder_config->cwd	G:\TFG-CODIGO\maskcat\hashcat
TOP.62312a5c.000e62aa	folder_config->install_dir	.
TOP.62312a5c.000e62aa	folder_config->profile_dir	.
TOP.62312a5c.000e62aa	folder_config->session_dir	.
TOP.62312a5c.000e62aa	folder_config->shared_dir	.
TOP.62312a5c.000e62aa	user_options->encoding_from	utf-8
TOP.62312a5c.000e62aa	user_options->encoding_to	utf-8
TOP.62312a5c.000e62aa	user_options->backend_devices	1
TOP.62312a5c.000e62aa	user_options->rule_buf_l	:
TOP.62312a5c.000e62aa	user_options->rule_buf_r	:
TOP.62312a5c.000e62aa	user_options->session	hashcat
TOP.62312a5c.000e62aa	user_options->separator	:
TOP.62312a5c.000e62aa	user_options->limit	0
TOP.62312a5c.000e62aa	user_options->skip	0
TOP.62312a5c.000e62aa	user_options->attack_mode	7
TOP.62312a5c.000e62aa	user_options->benchmark	0
TOP.62312a5c.000e62aa	user_options->benchmark_all	0
TOP.62312a5c.000e62aa	user_options->bitmap_max	18
TOP.62312a5c.000e62aa	user_options->bitmap_min	16
TOP.62312a5c.000e62aa	user_options->debug_mode	0
TOP.62312a5c.000e62aa	user_options->hash_info	0
TOP.62312a5c.000e62aa	user_options->force	0
TOP.62312a5c.000e62aa	user_options->hwmon_disable	0
TOP.62312a5c.000e62aa	user_options->hwmon_temp_abort	90
TOP.62312a5c.000e62aa	user_options->hash_mode	0
TOP.62312a5c.000e62aa	user_options->hex_charset	0
TOP.62312a5c.000e62aa	user_options->hex_salt	0
TOP.62312a5c.000e62aa	user_options->hex_wordlist	0
TOP.62312a5c.000e62aa	user_options->hook_threads	8
TOP.62312a5c.000e62aa	user_options->identify	0
TOP.62312a5c.000e62aa	user_options->increment	0
TOP.62312a5c.000e62aa	user_options->increment_max	256
TOP.62312a5c.000e62aa	user_options->increment_min	1
TOP.62312a5c.000e62aa	user_options->keep_guessing	0
TOP.62312a5c.000e62aa	user_options->kernel_accel	0
TOP.62312a5c.000e62aa	user_options->kernel_loops	0
TOP.62312a5c.000e62aa	user_options->kernel_threads	0
TOP.62312a5c.000e62aa	user_options->keyspace	0
TOP.62312a5c.000e62aa	user_options->left	0
TOP.62312a5c.000e62aa	user_options->logfile_disable	0
TOP.62312a5c.000e62aa	user_options->loopback	0
TOP.62312a5c.000e62aa	user_options->machine_readable	0
TOP.62312a5c.000e62aa	user_options->markov_classic	0
TOP.62312a5c.000e62aa	user_options->markov_disable	0
TOP.62312a5c.000e62aa	user_options->markov_inverse	0
TOP.62312a5c.000e62aa	user_options->markov_threshold	32
TOP.62312a5c.000e62aa	user_options->multiply_accel_disable	0
TOP.62312a5c.000e62aa	user_options->backend_info	0
TOP.62312a5c.000e62aa	user_options->backend_vector_width	0
TOP.62312a5c.000e62aa	user_options->optimized_kernel_enable	0
TOP.62312a5c.000e62aa	user_options->outfile_autohex	1
TOP.62312a5c.000e62aa	user_options->outfile_check_timer	5
TOP.62312a5c.000e62aa	user_options->outfile_format	3
TOP.62312a5c.000e62aa	user_options->wordlist_autohex_disable	0
TOP.62312a5c.000e62aa	user_options->potfile_disable	0
TOP.62312a5c.000e62aa	user_options->progress_only	0
TOP.62312a5c.000e62aa	user_options->quiet	0
TOP.62312a5c.000e62aa	user_options->remove	0
TOP.62312a5c.000e62aa	user_options->remove_timer	60
TOP.62312a5c.000e62aa	user_options->restore	0
TOP.62312a5c.000e62aa	user_options->restore_disable	0
TOP.62312a5c.000e62aa	user_options->restore_timer	60
TOP.62312a5c.000e62aa	user_options->rp_files_cnt	0
TOP.62312a5c.000e62aa	user_options->rp_gen	0
TOP.62312a5c.000e62aa	user_options->rp_gen_func_max	4
TOP.62312a5c.000e62aa	user_options->rp_gen_func_min	1
TOP.62312a5c.000e62aa	user_options->rp_gen_seed	0
TOP.62312a5c.000e62aa	user_options->runtime	0
TOP.62312a5c.000e62aa	user_options->scrypt_tmto	0
TOP.62312a5c.000e62aa	user_options->segment_size	33554432
TOP.62312a5c.000e62aa	user_options->self_test_disable	0
TOP.62312a5c.000e62aa	user_options->slow_candidates	0
TOP.62312a5c.000e62aa	user_options->show	0
TOP.62312a5c.000e62aa	user_options->speed_only	0
TOP.62312a5c.000e62aa	user_options->spin_damp	0
TOP.62312a5c.000e62aa	user_options->status	0
TOP.62312a5c.000e62aa	user_options->status_json	0
TOP.62312a5c.000e62aa	user_options->status_timer	10
TOP.62312a5c.000e62aa	user_options->stdout_flag	0
TOP.62312a5c.000e62aa	user_options->usage	0
TOP.62312a5c.000e62aa	user_options->username	0
TOP.62312a5c.000e62aa	user_options->veracrypt_pim_start	485
TOP.62312a5c.000e62aa	user_options->veracrypt_pim_stop	485
TOP.62312a5c.000e62aa	user_options->version	0
TOP.62312a5c.000e62aa	user_options->workload_profile	2
TOP.62312a5c.000e62aa	user_options->brain_client	0
TOP.62312a5c.000e62aa	user_options->brain_client_features	2
TOP.62312a5c.000e62aa	user_options->brain_server	0
TOP.62312a5c.000e62aa	user_options->brain_server_timer	300
TOP.62312a5c.000e62aa	user_options->brain_port	6863
TOP.62312a5c.000e62aa	user_options->brain_session	0
TOP.62312a5c.000e62aa	hashes->hashfile	example0.hash
TOP.62312a5c.000e62aa	hashes->hashlist_mode	5
TOP.62312a5c.000e62aa	hashes->hashlist_format	0
TOP.62312a5c.000e62aa	hashes->hashes_cnt	0
TOP.62312a5c.000e62aa	hashes->digests_cnt	6494
TOP.62312a5c.000e62aa	hashes->digests_done	0
TOP.62312a5c.000e62aa	hashes->salts_cnt	1
TOP.62312a5c.000e62aa	hashes->salts_done	0
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	START
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	straight_ctx->dict	example.dict
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	mask_ctx->mask	?a?a?a?a
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	runtime_start	1647389278
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	runtime_stop	1647389296
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	status-after-work	5
TOP.62312a5c.000e62aa	SUB.62312a5d.0008be29	STOP
TOP.62312a5c.000e62aa	proc_start	1647389276
TOP.62312a5c.000e62aa	proc_stop	1647389297
TOP.62312a5c.000e62aa	STOP
TOP.62312ace.000a4b1a	START
TOP.62312ace.000a4b1a	folder_config->cwd	G:\TFG-CODIGO\maskcat\hashcat
TOP.62312ace.000a4b1a	folder_config->install_dir	.
TOP.62312ace.000a4b1a	folder_config->profile_dir	.
TOP.62312ace.000a4b1a	folder_config->session_dir	.
TOP.62312ace.000a4b1a	folder_config->shared_dir	.
TOP.62312ace.000a4b1a	user_options->encoding_from	utf-8
TOP.62312ace.000a4b1a	user_options->encoding_to	utf-8
TOP.62312ace.000a4b1a	user_options->backend_devices	2
TOP.62312ace.000a4b1a	user_options->rule_buf_l	:
TOP.62312ace.000a4b1a	user_options->rule_buf_r	:
TOP.62312ace.000a4b1a	user_options->session	hashcat
TOP.62312ace.000a4b1a	user_options->separator	:
TOP.62312ace.000a4b1a	user_options->limit	0
TOP.62312ace.000a4b1a	user_options->skip	0
TOP.62312ace.000a4b1a	user_options->attack_mode	7
TOP.62312ace.000a4b1a	user_options->benchmark	0
TOP.62312ace.000a4b1a	user_options->benchmark_all	0
TOP.62312ace.000a4b1a	user_options->bitmap_max	18
TOP.62312ace.000a4b1a	user_options->bitmap_min	16
TOP.62312ace.000a4b1a	user_options->debug_mode	0
TOP.62312ace.000a4b1a	user_options->hash_info	0
TOP.62312ace.000a4b1a	user_options->force	0
TOP.62312ace.000a4b1a	user_options->hwmon_disable	0
TOP.62312ace.000a4b1a	user_options->hwmon_temp_abort	90
TOP.62312ace.000a4b1a	user_options->hash_mode	0
TOP.62312ace.000a4b1a	user_options->hex_charset	0
TOP.62312ace.000a4b1a	user_options->hex_salt	0
TOP.62312ace.000a4b1a	user_options->hex_wordlist	0
TOP.62312ace.000a4b1a	user_options->hook_threads	8
TOP.62312ace.000a4b1a	user_options->identify	0
TOP.62312ace.000a4b1a	user_options->increment	0
TOP.62312ace.000a4b1a	user_options->increment_max	256
TOP.62312ace.000a4b1a	user_options->increment_min	1
TOP.62312ace.000a4b1a	user_options->keep_guessing	0
TOP.62312ace.000a4b1a	user_options->kernel_accel	0
TOP.62312ace.000a4b1a	user_options->kernel_loops	0
TOP.62312ace.000a4b1a	user_options->kernel_threads	0
TOP.62312ace.000a4b1a	user_options->keyspace	0
TOP.62312ace.000a4b1a	user_options->left	0
TOP.62312ace.000a4b1a	user_options->logfile_disable	0
TOP.62312ace.000a4b1a	user_options->loopback	0
TOP.62312ace.000a4b1a	user_options->machine_readable	0
TOP.62312ace.000a4b1a	user_options->markov_classic	0
TOP.62312ace.000a4b1a	user_options->markov_disable	0
TOP.62312ace.000a4b1a	user_options->markov_inverse	0
TOP.62312ace.000a4b1a	user_options->markov_threshold	32
TOP.62312ace.000a4b1a	user_options->multiply_accel_disable	0
TOP.62312ace.000a4b1a	user_options->backend_info	0
TOP.62312ace.000a4b1a	user_options->backend_vector_width	0
TOP.62312ace.000a4b1a	user_options->optimized_kernel_enable	0
TOP.62312ace.000a4b1a	user_options->outfile_autohex	1
TOP.62312ace.000a4b1a	user_options->outfile_check_timer	5
TOP.62312ace.000a4b1a	user_options->outfile_format	3
TOP.62312ace.000a4b1a	user_options->wordlist_autohex_disable	0
TOP.62312ace.000a4b1a	user_options->potfile_disable	0
TOP.62312ace.000a4b1a	user_options->progress_only	0
TOP.62312ace.000a4b1a	user_options->quiet	0
TOP.62312ace.000a4b1a	user_options->remove	0
TOP.62312ace.000a4b1a	user_options->remove_timer	60
TOP.62312ace.000a4b1a	user_options->restore	0
TOP.62312ace.000a4b1a	user_options->restore_disable	0
TOP.62312ace.000a4b1a	user_options->restore_timer	60
TOP.62312ace.000a4b1a	user_options->rp_files_cnt	0
TOP.62312ace.000a4b1a	user_options->rp_gen	0
TOP.62312ace.000a4b1a	user_options->rp_gen_func_max	4
TOP.62312ace.000a4b1a	user_options->rp_gen_func_min	1
TOP.62312ace.000a4b1a	user_options->rp_gen_seed	0
TOP.62312ace.000a4b1a	user_options->runtime	0
TOP.62312ace.000a4b1a	user_options->scrypt_tmto	0
TOP.62312ace.000a4b1a	user_options->segment_size	33554432
TOP.62312ace.000a4b1a	user_options->self_test_disable	0
TOP.62312ace.000a4b1a	user_options->slow_candidates	0
TOP.62312ace.000a4b1a	user_options->show	0
TOP.62312ace.000a4b1a	user_options->speed_only	0
TOP.62312ace.000a4b1a	user_options->spin_damp	0
TOP.62312ace.000a4b1a	user_options->status	0
TOP.62312ace.000a4b1a	user_options->status_json	0
TOP.62312ace.000a4b1a	user_options->status_timer	10
TOP.62312ace.000a4b1a	user_options->stdout_flag	0
TOP.62312ace.000a4b1a	user_options->usage	0
TOP.62312ace.000a4b1a	user_options->username	0
TOP.62312ace.000a4b1a	user_options->veracrypt_pim_start	485
TOP.62312ace.000a4b1a	user_options->veracrypt_pim_stop	485
TOP.62312ace.000a4b1a	user_options->version	0
TOP.62312ace.000a4b1a	user_options->workload_profile	2
TOP.62312ace.000a4b1a	user_options->brain_client	0
TOP.62312ace.000a4b1a	user_options->brain_client_features	2
TOP.62312ace.000a4b1a	user_options->brain_server	0
TOP.62312ace.000a4b1a	user_options->brain_server_timer	300
TOP.62312ace.000a4b1a	user_options->brain_port	6863
TOP.62312ace.000a4b1a	user_options->brain_session	0
TOP.62312ace.000a4b1a	hashes->hashfile	example0.hash
TOP.62312ace.000a4b1a	hashes->hashlist_mode	5
TOP.62312ace.000a4b1a	hashes->hashlist_format	0
TOP.62312ace.000a4b1a	hashes->hashes_cnt	0
TOP.62312ace.000a4b1a	hashes->digests_cnt	6494
TOP.62312ace.000a4b1a	hashes->digests_done	2237
TOP.62312ace.000a4b1a	hashes->salts_cnt	1
TOP.62312ace.000a4b1a	hashes->salts_done	0
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	START
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	straight_ctx->dict	example.dict
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	mask_ctx->mask	?a?a?a?a
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	runtime_start	1647389395
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	runtime_stop	1647389400
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	status-after-work	8
TOP.62312ace.000a4b1a	SUB.62312ad2.000bba8e	STOP
TOP.62312ace.000a4b1a	proc_start	1647389390
TOP.62312ace.000a4b1a	proc_stop	1647389402
TOP.62312ace.000a4b1a	STOP
TOP.62312ae3.000add2c	START
TOP.62312ae3.000add2c	folder_config->cwd	G:\TFG-CODIGO\maskcat\hashcat
TOP.62312ae3.000add2c	folder_config->install_dir	.
TOP.62312ae3.000add2c	folder_config->profile_dir	.
TOP.62312ae3.000add2c	folder_config->session_dir	.
TOP.62312ae3.000add2c	folder_config->shared_dir	.
TOP.62312ae3.000add2c	user_options->encoding_from	utf-8
TOP.62312ae3.000add2c	user_options->encoding_to	utf-8
TOP.62312ae3.000add2c	user_options->backend_devices	2
TOP.62312ae3.000add2c	user_options->rule_buf_l	:
TOP.62312ae3.000add2c	user_options->rule_buf_r	:
TOP.62312ae3.000add2c	user_options->session	hashcat
TOP.62312ae3.000add2c	user_options->separator	:
TOP.62312ae3.000add2c	user_options->limit	0
TOP.62312ae3.000add2c	user_options->skip	0
TOP.62312ae3.000add2c	user_options->attack_mode	7
TOP.62312ae3.000add2c	user_options->benchmark	0
TOP.62312ae3.000add2c	user_options->benchmark_all	0
TOP.62312ae3.000add2c	user_options->bitmap_max	18
TOP.62312ae3.000add2c	user_options->bitmap_min	16
TOP.62312ae3.000add2c	user_options->debug_mode	0
TOP.62312ae3.000add2c	user_options->hash_info	0
TOP.62312ae3.000add2c	user_options->force	0
TOP.62312ae3.000add2c	user_options->hwmon_disable	0
TOP.62312ae3.000add2c	user_options->hwmon_temp_abort	90
TOP.62312ae3.000add2c	user_options->hash_mode	0
TOP.62312ae3.000add2c	user_options->hex_charset	0
TOP.62312ae3.000add2c	user_options->hex_salt	0
TOP.62312ae3.000add2c	user_options->hex_wordlist	0
TOP.62312ae3.000add2c	user_options->hook_threads	8
TOP.62312ae3.000add2c	user_options->identify	0
TOP.62312ae3.000add2c	user_options->increment	0
TOP.62312ae3.000add2c	user_options->increment_max	256
TOP.62312ae3.000add2c	user_options->increment_min	1
TOP.62312ae3.000add2c	user_options->keep_guessing	0
TOP.62312ae3.000add2c	user_options->kernel_accel	0
TOP.62312ae3.000add2c	user_options->kernel_loops	0
TOP.62312ae3.000add2c	user_options->kernel_threads	0
TOP.62312ae3.000add2c	user_options->keyspace	0
TOP.62312ae3.000add2c	user_options->left	0
TOP.62312ae3.000add2c	user_options->logfile_disable	0
TOP.62312ae3.000add2c	user_options->loopback	0
TOP.62312ae3.000add2c	user_options->machine_readable	0
TOP.62312ae3.000add2c	user_options->markov_classic	0
TOP.62312ae3.000add2c	user_options->markov_disable	0
TOP.62312ae3.000add2c	user_options->markov_inverse	0
TOP.62312ae3.000add2c	user_options->markov_threshold	32
TOP.62312ae3.000add2c	user_options->multiply_accel_disable	0
TOP.62312ae3.000add2c	user_options->backend_info	0
TOP.62312ae3.000add2c	user_options->backend_vector_width	0
TOP.62312ae3.000add2c	user_options->optimized_kernel_enable	0
TOP.62312ae3.000add2c	user_options->outfile_autohex	1
TOP.62312ae3.000add2c	user_options->outfile_check_timer	5
TOP.62312ae3.000add2c	user_options->outfile_format	3
TOP.62312ae3.000add2c	user_options->wordlist_autohex_disable	0
TOP.62312ae3.000add2c	user_options->potfile_disable	0
TOP.62312ae3.000add2c	user_options->progress_only	0
TOP.62312ae3.000add2c	user_options->quiet	0
TOP.62312ae3.000add2c	user_options->remove	0
TOP.62312ae3.000add2c	user_options->remove_timer	60
TOP.62312ae3.000add2c	user_options->restore	0
TOP.62312ae3.000add2c	user_options->restore_disable	0
TOP.62312ae3.000add2c	user_options->restore_timer	60
TOP.62312ae3.000add2c	user_options->rp_files_cnt	0
TOP.62312ae3.000add2c	user_options->rp_gen	0
TOP.62312ae3.000add2c	user_options->rp_gen_func_max	4
TOP.62312ae3.000add2c	user_options->rp_gen_func_min	1
TOP.62312ae3.000add2c	user_options->rp_gen_seed	0
