Evaluations;BestFitness;SolutionArray
50;0.0;[2, 4, 4, 1, 2, 4, 0, 3]
100;61.2;[2, 2, 2, 3, 3, 3, 0, 0]
150;61.2;[2, 2, 2, 3, 3, 3, 0, 0]
200;2574.6666666666665;[1, 1, 1, 1, 1, 3, 0, 0]
250;2574.6666666666665;[1, 1, 1, 1, 1, 3, 0, 0]
300;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 2]
350;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 2]
400;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 2]
450;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 2]
500;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 0]
550;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
650;17761.8;[1, 1, 1, 1, 1, 1, 0, 1]
700;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
750;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
800;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
850;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
950;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1000;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
1050;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1150;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
1200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1250;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1300;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1350;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1400;17761.8;[1, 1, 1, 1, 1, 1, 0, 1]
1450;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
1500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1550;17761.8;[1, 1, 1, 1, 1, 1, 0, 1]
1600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1650;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
1700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1750;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1900;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
1950;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2050;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2150;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
2200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2250;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2300;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
2350;17761.8;[1, 1, 1, 1, 1, 1, 0, 1]
2400;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2450;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2500;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
2550;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2600;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
2650;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
2700;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2750;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2800;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2950;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3000;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3050;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3150;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3200;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3250;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3300;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3350;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3400;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3450;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3500;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3550;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3600;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3650;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3750;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3800;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3850;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
3900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3950;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4000;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4050;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4100;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4150;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4200;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4250;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4300;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4350;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4400;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4450;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4500;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4550;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4600;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4650;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4700;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4750;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4800;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4850;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
4900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4950;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
5000;17761.8;[1, 1, 1, 1, 1, 1, 0, 0]
