Array;Mask;Score;Generacion
[3, 3, 1, 3, 1, 3, 1, 4];?d?d?l?d?l?d?l?s;-0.0;1
[1, 1, 4, 4, 3, 2, 2, 1];?l?l?s?s?d?u?u?l;-0.0;1
[1, 3, 1, 1, 3, 3, 0, 4];?l?d?l?l?d?d;-26.2;1
[2, 2, 1, 4, 0, 0, 3, 4];?u?u?l?s;-0.0;1
[4, 1, 2, 2, 0, 4, 2, 2];?s?l?u?u;-0.0;1
[1, 3, 2, 4, 3, 0, 2, 1];?l?d?u?s?d;-0.0;1
[4, 3, 4, 2, 2, 0, 4, 3];?s?d?s?u?u;-0.0;1
[2, 3, 3, 4, 1, 3, 3, 2];?u?d?d?s?l?d?d?u;-0.0;1
[4, 1, 1, 4, 1, 0, 3, 2];?s?l?l?s?l;-0.0;1
[4, 2, 3, 2, 2, 4, 2, 1];?s?u?d?u?u?s?u?l;-0.0;1
[1, 3, 4, 1, 3, 3, 3, 0];?l?d?s?l?d?d?d;-0.0;1
[3, 3, 2, 2, 2, 4, 2, 2];?d?d?u?u?u?s?u?u;-0.0;1
[4, 2, 2, 4, 1, 0, 1, 0];?s?u?u?s?l;-0.0;1
[3, 3, 2, 2, 0, 4, 4, 1];?d?d?u?u;-3.6;1
[3, 1, 2, 4, 2, 1, 0, 2];?d?l?u?s?u?l;-0.0;1
[4, 1, 3, 2, 4, 0, 0, 1];?s?l?d?u?s;-0.0;1
[4, 3, 4, 4, 4, 4, 3, 2];?s?d?s?s?s?s?d?u;-0.0;1
[1, 2, 2, 3, 2, 2, 2, 3];?l?u?u?d?u?u?u?d;-0.07692307692307693;1
[3, 1, 1, 3, 3, 0, 0, 4];?d?l?l?d?d;-2.5;1
[2, 2, 2, 1, 2, 3, 4, 2];?u?u?u?l?u?d?s?u;-0.0;1
[1, 3, 2, 1, 4, 0, 4, 3];?l?d?u?l?s;-0.0;1
[2, 4, 4, 3, 4, 4, 2, 2];?u?s?s?d?s?s?u?u;-0.0;1
[3, 3, 2, 4, 1, 3, 0, 2];?d?d?u?s?l?d;-0.0;1
[2, 4, 4, 3, 4, 0, 4, 1];?u?s?s?d?s;-0.0;1
[1, 3, 3, 4, 4, 4, 4, 0];?l?d?d?s?s?s?s;-0.0;1
[4, 1, 1, 3, 4, 4, 3, 0];?s?l?l?d?s?s?d;-0.0;1
[1, 3, 3, 3, 0, 0, 4, 2];?l?d?d?d;-99.16666666666667;1
[3, 3, 4, 4, 4, 0, 2, 1];?d?d?s?s?s;-0.0;1
[1, 3, 2, 2, 3, 3, 0, 4];?l?d?u?u?d?d;-0.4;1
[2, 2, 2, 3, 3, 3, 2, 1];?u?u?u?d?d?d?u?l;-0.5384615384615384;1
[3, 4, 4, 1, 0, 0, 1, 2];?d?s?s?l;-0.0;1
[1, 1, 2, 3, 3, 0, 3, 2];?l?l?u?d?d;-1.4;1
[4, 1, 4, 4, 2, 1, 3, 4];?s?l?s?s?u?l?d?s;-0.0;1
[1, 4, 2, 4, 2, 3, 4, 0];?l?s?u?s?u?d?s;-0.0;1
[4, 4, 4, 4, 1, 1, 2, 4];?s?s?s?s?l?l?u?s;-0.0;1
[3, 2, 2, 2, 3, 3, 1, 4];?d?u?u?u?d?d?l?s;-0.0;1
[1, 1, 1, 3, 0, 0, 2, 0];?l?l?l?d;-181.0;1
[1, 3, 3, 4, 4, 3, 3, 3];?l?d?d?s?s?d?d?d;-0.0;1
[1, 4, 4, 2, 3, 2, 2, 0];?l?s?s?u?d?u?u;-0.0;1
[1, 1, 4, 1, 3, 0, 1, 2];?l?l?s?l?d;-0.2;1
[1, 3, 1, 4, 2, 4, 4, 1];?l?d?l?s?u?s?s?l;-0.0;1
[2, 4, 2, 3, 3, 4, 1, 3];?u?s?u?d?d?s?l?d;-0.0;1
[4, 3, 1, 3, 3, 3, 1, 2];?s?d?l?d?d?d?l?u;-0.0;1
[3, 3, 2, 3, 4, 3, 1, 4];?d?d?u?d?s?d?l?s;-0.0;1
[2, 4, 3, 1, 3, 2, 3, 4];?u?s?d?l?d?u?d?s;-0.0;1
[2, 4, 1, 3, 3, 1, 1, 3];?u?s?l?d?d?l?l?d;-0.0;1
[3, 3, 4, 4, 2, 0, 2, 0];?d?d?s?s?u;-0.0;1
[2, 2, 3, 2, 4, 3, 0, 4];?u?u?d?u?s?d;-0.0;1
[1, 4, 1, 4, 3, 0, 3, 1];?l?s?l?s?d;-0.2;1
[1, 4, 4, 3, 2, 0, 2, 1];?l?s?s?d?u;-0.0;1
[2, 2, 2, 1, 2, 3, 4, 2];?u?u?u?l?u?d?s?u;-0.0;2
[2, 4, 4, 3, 4, 4, 2, 2];?u?s?s?d?s?s?u?u;-0.0;2
[1, 1, 4, 1, 3, 0, 4, 2];?l?l?s?l?d;-0.2;2
[1, 3, 3, 3, 0, 0, 1, 2];?l?d?d?d;-99.16666666666667;2
[1, 1, 4, 1, 3, 0, 1, 2];?l?l?s?l?d;-0.2;2
[0, 3, 4, 4, 4, 0, 2, 1];;-0.0;2
[1, 1, 2, 3, 3, 0, 3, 2];?l?l?u?d?d;-1.4;2
[4, 3, 4, 2, 2, 0, 4, 3];?s?d?s?u?u;-0.0;2
[1, 3, 2, 2, 3, 3, 1, 4];?l?d?u?u?d?d?l?s;-0.0;2
[3, 2, 2, 2, 3, 3, 0, 4];?d?u?u?u?d?d;-0.16666666666666666;2
[1, 4, 4, 3, 4, 4, 2, 2];?l?s?s?d?s?s?u?u;-0.0;2
[2, 3, 3, 3, 0, 0, 4, 2];?u?d?d?d;-1.3333333333333333;2
[1, 1, 1, 3, 0, 0, 2, 0];?l?l?l?d;-181.0;2
[1, 4, 1, 4, 3, 0, 3, 1];?l?s?l?s?d;-0.2;2
[1, 3, 2, 4, 2, 3, 4, 0];?l?d?u?s?u?d?s;-0.0;2
[1, 4, 2, 1, 4, 0, 4, 3];?l?s?u?l?s;-0.0;2
[2, 2, 3, 2, 4, 3, 0, 4];?u?u?d?u?s?d;-0.0;2
[2, 2, 2, 3, 3, 3, 2, 1];?u?u?u?d?d?d?u?l;-0.5384615384615384;2
[2, 4, 1, 3, 1, 3, 1, 4];?u?s?l?d?l?d?l?s;-0.0;2
[3, 3, 1, 3, 3, 1, 1, 3];?d?d?l?d?d?l?l?d;-0.8571428571428571;2
[1, 3, 1, 3, 4, 4, 3, 0];?l?d?l?d?s?s?d;-0.0;2
[4, 1, 1, 1, 3, 3, 0, 4];?s?l?l?l?d?d;-1.0;2
[3, 3, 4, 4, 0, 0, 2, 0];?d?d?s?s;-0.0;2
[1, 1, 1, 3, 2, 0, 2, 0];?l?l?l?d?u;-2.5;2
[1, 3, 2, 2, 3, 3, 2, 3];?l?d?u?u?d?d?u?d;-0.125;2
[1, 2, 2, 3, 2, 2, 0, 4];?l?u?u?d?u?u;-2.25;2
[1, 3, 3, 3, 0, 0, 0, 4];?l?d?d?d;-99.16666666666667;2
[3, 1, 1, 3, 3, 0, 4, 2];?d?l?l?d?d;-2.5;2
[2, 2, 3, 2, 4, 3, 0, 4];?u?u?d?u?s?d;-0.0;2
[4, 2, 2, 4, 1, 0, 1, 0];?s?u?u?s?l;-0.0;2
[3, 2, 2, 2, 3, 3, 2, 1];?d?u?u?u?d?d?u?l;-0.0;2
[2, 2, 2, 3, 3, 3, 1, 4];?u?u?u?d?d?d?l?s;-0.0;2
[1, 1, 4, 1, 3, 0, 0, 4];?l?l?s?l?d;-0.2;2
[1, 3, 2, 2, 3, 3, 1, 2];?l?d?u?u?d?d?l?u;-0.23076923076923078;2
[1, 3, 3, 4, 4, 3, 3, 3];?l?d?d?s?s?d?d?d;-0.0;2
[1, 1, 4, 4, 3, 2, 2, 1];?l?l?s?s?d?u?u?l;-0.0;2
[3, 3, 1, 1, 3, 3, 0, 4];?d?d?l?l?d?d;-51.0;2
[1, 3, 2, 2, 2, 4, 2, 2];?l?d?u?u?u?s?u?u;-0.0;2
[2, 3, 3, 4, 1, 3, 3, 0];?u?d?d?s?l?d?d;-0.0;2
[1, 3, 4, 1, 3, 3, 3, 2];?l?d?s?l?d?d?d?u;-0.0;2
[1, 4, 1, 4, 3, 0, 3, 3];?l?s?l?s?d;-0.2;2
[1, 3, 2, 1, 4, 0, 4, 1];?l?d?u?l?s;-0.0;2
[3, 3, 2, 3, 4, 3, 1, 4];?d?d?u?d?s?d?l?s;-0.0;2
[3, 1, 1, 3, 3, 0, 0, 4];?d?l?l?d?d;-2.5;2
[1, 3, 2, 4, 3, 0, 2, 1];?l?d?u?s?d;-0.0;2
[3, 3, 2, 2, 0, 4, 4, 1];?d?d?u?u;-3.6;2
[1, 3, 2, 4, 3, 0, 2, 1];?l?d?u?s?d;-0.0;2
[1, 3, 1, 4, 2, 4, 4, 1];?l?d?l?s?u?s?s?l;-0.0;2
[3, 3, 2, 3, 4, 3, 1, 4];?d?d?u?d?s?d?l?s;-0.0;2
[1, 1, 4, 4, 3, 2, 2, 1];?l?l?s?s?d?u?u?l;-0.0;2
[3, 3, 2, 2, 0, 4, 3, 1];?d?d?u?u;-3.6;3
[1, 4, 1, 4, 3, 0, 4, 1];?l?s?l?s?d;-0.2;3
[1, 3, 2, 2, 3, 3, 1, 2];?l?d?u?u?d?d?l?u;-0.23076923076923078;3
[1, 3, 2, 2, 3, 3, 1, 2];?l?d?u?u?d?d?l?u;-0.23076923076923078;3
[3, 1, 3, 3, 0, 0, 1, 2];?d?l?d?d;-0.8333333333333334;3
[1, 3, 1, 3, 3, 0, 0, 4];?l?d?l?d?d;-6.666666666666667;3
[1, 3, 1, 1, 0, 0, 4, 2];?l?d?l?l;-24.5;3
[2, 3, 3, 3, 3, 3, 0, 4];?u?d?d?d?d?d;-18.2;3
[1, 1, 1, 3, 0, 0, 2, 0];?l?l?l?d;-181.0;3
[1, 1, 2, 3, 3, 0, 3, 2];?l?l?u?d?d;-1.4;3
[1, 1, 1, 3, 2, 0, 2, 2];?l?l?l?d?u;-2.5;3
[1, 3, 3, 3, 0, 0, 1, 0];?l?d?d?d;-99.16666666666667;3
[1, 3, 2, 2, 0, 3, 2, 2];?l?d?u?u;-0.6;3
[1, 1, 2, 3, 3, 0, 3, 3];?l?l?u?d?d;-1.4;3
[1, 1, 2, 3, 3, 0, 2, 0];?l?l?u?d?d;-1.4;3
[1, 1, 1, 3, 0, 0, 3, 2];?l?l?l?d;-181.0;3
[3, 3, 4, 3, 3, 1, 1, 3];?d?d?s?d?d?l?l?d;-0.0;3
[4, 1, 1, 1, 3, 3, 0, 4];?s?l?l?l?d?d;-1.0;3
[3, 1, 1, 3, 2, 2, 0, 4];?d?l?l?d?u?u;-0.8333333333333334;3
[1, 2, 2, 3, 3, 0, 0, 4];?l?u?u?d?d;-2.0;3
[2, 2, 2, 3, 3, 3, 2, 3];?u?u?u?d?d?d?u?d;-0.5;3
[1, 4, 1, 4, 2, 0, 3, 1];?l?s?l?s?u;-0.0;3
[3, 1, 1, 1, 3, 3, 0, 4];?d?l?l?l?d?d;-17.0;3
[1, 3, 1, 3, 3, 0, 0, 4];?l?d?l?d?d;-6.666666666666667;3
[1, 1, 1, 1, 3, 3, 0, 4];?l?l?l?l?d?d;-3051.5;3
[1, 3, 4, 1, 3, 0, 0, 4];?l?d?s?l?d;-0.0;3
[1, 1, 1, 3, 0, 0, 2, 3];?l?l?l?d;-181.0;3
[3, 3, 2, 3, 3, 1, 1, 0];?d?d?u?d?d?l?l;-0.3333333333333333;3
[1, 3, 3, 3, 0, 0, 4, 2];?l?d?d?d;-99.16666666666667;3
[1, 3, 3, 3, 0, 0, 4, 2];?l?d?d?d;-99.16666666666667;3
[1, 4, 2, 2, 3, 3, 1, 2];?l?s?u?u?d?d?l?u;-0.0;3
[1, 3, 1, 4, 3, 0, 3, 3];?l?d?l?s?d;-0.0;3
[1, 3, 2, 2, 3, 3, 0, 4];?l?d?u?u?d?d;-0.4;3
[3, 1, 1, 3, 3, 4, 0, 4];?d?l?l?d?d?s;-0.0;3
[3, 1, 1, 3, 3, 0, 0, 4];?d?l?l?d?d;-2.5;3
[1, 3, 3, 3, 0, 0, 0, 4];?l?d?d?d;-99.16666666666667;3
[1, 1, 2, 3, 2, 2, 2, 3];?l?l?u?d?u?u?u?d;-0.15384615384615385;3
[1, 2, 4, 1, 3, 0, 0, 4];?l?u?s?l?d;-0.0;3
[3, 3, 2, 2, 0, 4, 4, 1];?d?d?u?u;-3.6;3
[3, 2, 2, 2, 3, 3, 0, 4];?d?u?u?u?d?d;-0.16666666666666666;3
[1, 1, 1, 3, 0, 0, 2, 3];?l?l?l?d;-181.0;3
[3, 1, 1, 3, 3, 0, 4, 0];?d?l?l?d?d;-2.5;3
[1, 4, 1, 2, 0, 4, 4, 1];?l?s?l?u;-0.0;3
[3, 3, 2, 4, 3, 0, 3, 1];?d?d?u?s?d;-0.0;3
[1, 1, 4, 4, 3, 2, 2, 1];?l?l?s?s?d?u?u?l;-0.0;3
[2, 2, 2, 3, 3, 3, 2, 1];?u?u?u?d?d?d?u?l;-0.5384615384615384;3
[1, 3, 2, 2, 3, 3, 0, 4];?l?d?u?u?d?d;-0.4;3
[4, 1, 1, 1, 3, 3, 0, 4];?s?l?l?l?d?d;-1.0;3
