Evaluations;BestFitness;SolutionArray
50;0.0;[3, 3, 1, 3, 1, 3, 1, 4]
100;181.0;[1, 1, 1, 3, 0, 0, 2, 0]
150;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
200;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
250;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
300;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
350;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
400;3051.5;[1, 1, 1, 1, 3, 3, 0, 4]
450;3089.6;[1, 1, 1, 1, 1, 3, 0, 3]
500;3089.6;[1, 1, 1, 1, 1, 3, 0, 3]
550;3089.6;[1, 1, 1, 1, 1, 3, 0, 3]
600;3089.6;[1, 1, 1, 1, 1, 3, 0, 3]
650;3089.6;[1, 1, 1, 1, 1, 3, 0, 3]
700;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 4]
750;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 4]
800;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
950;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1000;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1050;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1100;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1150;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1200;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1250;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1300;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1350;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1400;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1450;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1500;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1550;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1600;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1650;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1700;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1750;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1800;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
1950;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2000;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2050;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2100;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2150;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2200;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2250;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2300;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2350;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2400;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2450;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2500;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2550;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2600;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2650;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2700;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2750;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2800;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
2950;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3000;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3050;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3100;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3150;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3200;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3250;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3300;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3350;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3400;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3450;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3500;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3550;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3600;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3650;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3700;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3750;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3800;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3850;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3900;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
3950;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
4000;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
4050;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
4100;17761.8;[1, 1, 1, 1, 1, 1, 0, 3]
